name,ring,quadrant,isNew,hasMovedIn,hasMovedOut,description
Continuous integration in the cloud,trial,platforms,TRUE,FALSE,FALSE,""
Couchbase,trial,platforms,TRUE,FALSE,FALSE,""
Domain-specific PaaS,trial,platforms,FALSE,FALSE,FALSE,"We find that many businesses are starting to build their own internal cloud deployment environments that can be easily replicated for development and testing environments. In many cases, provisioning is selfservice, and with a single keystroke, developers can create a set of hosts that implement core enterprise assets and collaborating systems. In a sense, this is a domain-specific PaaS offered to internal customers."
Hybrid clouds,trial,platforms,FALSE,TRUE,FALSE,"Hybrid clouds combine the best features of public clouds and private data centers. They allow applications to run in a private data center during normal periods, and then use rented space in a public cloud for overflow capacity during peak traffic periods. There are now a number of infrastructure solutions that allow automatic and consistent deployment across a hybrid cloud, such as Palette and RightScale. With robust offerings from Amazon, Rackspace and others, we are moving hybrid clouds to “Trial” on this edition of the radar."
Linux containers,trial,platforms,FALSE,FALSE,FALSE,"One style of virtualization that is particularly attractive for SaaS and PaaS implementations is the virtual container. Linux containers such as OpenVZ provide the isolation and management benefits of a virtual machine without the overhead usually associated with general-purpose virtualization. In the container model, the guest OS is limited to being the same as the underlying host OS, but that is not a serious limitation for many cloud applications."
MongoDB,trial,platforms,TRUE,FALSE,FALSE,"For problems that fit the document databases model, MongoDB provides easy programmability, a query interface, high availability with automated failover, and automated sharding capabilities. It allows for a smooth transition to NoSQL data stores from the RDBMS model, with the inclusion of familiar concepts, such as the ability to define indexes."
Node.js,trial,platforms,FALSE,TRUE,FALSE,"For many years JavaScript was predominantly used as a client side Web programming language, but a lightweight language such as JavaScript can easily be embedded in different environments, including the server side. Node.js allows developers to write applications in JavaScript on both client and server sides. Since most servers spend the majority of their time waiting for I/O operations, Node.js’ event driven non-blocking architecture is very efficient. Unlike threadbased solutions, Node.js does not need to wait for I/O operations to complete while processing incoming requests, making it a good choice when implementing high performance services."
Private Clouds,trial,platforms,FALSE,FALSE,FALSE,"Because of concerns over privacy and security, or a need to repurpose existing hardware investments, many businesses are choosing to implement their own private cloud. There are are a variety of products, both open source and commercial for this purpose, but it should be noted that compute, storage, and network management are only the starting points for a useful private cloud. There are many services and processes that must be custom implemented to provide a cloud facility that rivals the public offerings from Amazon, Rackspace, or others."
Riak,trial,platforms,FALSE,TRUE,FALSE,""
Single threaded servers with asynchronous I/O,trial,platforms,FALSE,TRUE,FALSE,"Node.js is just one example of a class of single threaded servers with asynchronous I/O that are seeing increased popularity. A traditional web or application server associates each incoming request with a thread until all the processing tasks associated with that request are complete and the response has been sent back. If any of those tasks involve I/O, the thread blocks while that I/O takes place. This approach can waste finite resources such as file descriptors and memory since each connection occupies a thread whether or not that thread is actually consuming CPU cycles. An alternative architecture is starting to emerge in implementations like Node.js (a JavaScript server running on Google V8), Nginx (an open source web server and proxy), and Webbit (a Java application server), that uses a single thread to serve many connections, processing all I/O asynchronously. These servers support orders of magnitude more simultaneous connections because each one consumes far fewer resources."
Azure,assess,platforms,TRUE,FALSE,FALSE,""
BigQuery,assess,platforms,TRUE,FALSE,FALSE,"Google’s BigQuery brings data analytics to the cloud. Rather than loading data into an expensive data-warehouse with predefined indexes, BigQuery allows you to upload and investigate a data set through ad-hoc SQL-like queries. This is a great way to create a cheap proof-of-concept or even a complete application, as processing of hundreds of gigabytes of data by thousands of servers happens in seconds."
Calatrava,assess,platforms,TRUE,FALSE,FALSE,""
Datomic,assess,platforms,TRUE,FALSE,FALSE,""
Open source IaaS,assess,platforms,TRUE,FALSE,FALSE,"Selecting the right cloud provider from an almost bewildering array of options continues to be difficult. One strategy is to adopt an open source IaaS platform such as OpenStack or CloudStack. This allows you to run a private cloud that is consistent with a public cloud, and to migrate from one cloud provider to another should the need arise. Going one step further, Apache’s Deltacloud abstracts away from specific provider APIs to give a consistent experience across cloud platforms."
Vert.x,assess,platforms,TRUE,FALSE,FALSE,"Representing yet another evolution away from traditional, free-standing application containers, Vert.x is an application framework that bridges synchronous and asynchronous programming styles. This gives the programmer the option to trade off scalability and performance for simplicity. Unlike Node.js, Vert.x is a library that can be called from a variety of languages supported on the JVM, including Java, Ruby and JavaScript."
Windows Phone,assess,platforms,FALSE,FALSE,TRUE,"Despite a promising start to Windows Phone, a well thought-out user interface, and probably the best development experience of any mobile platform, we have seen several stumbles in the execution of the platform strategy by Microsoft and its partners. This makes us less optimistic about the future of the platform than we were in the last radar."
Java portal servers,hold,platforms,FALSE,FALSE,FALSE,"A continuing cause of delivery problems lies in the use of Java Portal Server packages. These problems occur in both open source and commercial portal platforms. The promised productivity of these platforms is hindered by their complex and unwieldy programming models and difficulty in automating deployment, data migration, and tests. Although product demos are compelling, the base features of portal products are often a poor fit for real web applications, while the extra advertised features such as single sign-on or search are usually already served by existing, targeted, enterprise assets."
Meteor.js,hold,platforms,TRUE,FALSE,FALSE,"Meteor.js is a client- and server-side JavaScript application framework, run inside a web browser, or in a Node.js container, and backed by MongoDB for persistence. It uses “Smart Packages” - little bundles of code that can run in the browser or as part of a cloud service. It allows hot code deploys and live in-browser updates. We think the idea is great, even if the framework is not yet ready for primetime."
Singleton infrastructure,hold,platforms,TRUE,FALSE,FALSE,""
WS-*,hold,platforms,FALSE,FALSE,FALSE,""
Zero-code packages,hold,platforms,FALSE,FALSE,FALSE,"There are a number of enterprise software packages on the market that purport to offer flexible functionality with zero coding. This is certainly an appealing notion – that a non-technical business user could configure software to the unique requirements of any business without learning a programming language or hiring a professional software developer. However, it should be kept in mind that any change that affects the behavior of software in production, whether it is code, configuration, data or environments, could cause defects or failures in the business system. Writing code is only one step in a professional software production lifecycle. The need for repeatable analysis, testing, build, and deployment does not go away because the system is modified via a dragand- drop interface instead of a high-level programming language. When evaluating a zero-code package, ensure that the the product supports these processes and that you have the necessary IT support structures in place to implement them."
AppCode,adopt,tools,TRUE,FALSE,FALSE,"Apple’s mobile devices are going strong and native apps are a cornerstone of their success. Writing these native apps has become much more pleasant and productive since JetBrains launched AppCode, an IDE for iOS and OS X development that replicates the strengths of their IDEs for other platforms."
Embedded servlet containers,adopt,tools,FALSE,TRUE,FALSE,"We have talked much already about embedded servlet containers - and these are now widely adopted on our projects. Tools such as SimpleWeb and Webbit take the simple, embedded approach further and offer raw HTTP server functionality without implementing the Java Servlet specification. We are pleased to see a corresponding reduction in the complexity of test code that takes advantage of this."
Graphite,adopt,tools,TRUE,FALSE,FALSE,""
Immutable servers,adopt,tools,TRUE,FALSE,FALSE,""
Silverback,adopt,tools,TRUE,FALSE,FALSE,"There are a couple of usability testing tools that match our preferred ‘guerrilla’ approach. Eye-tracking has long been a useful technique when designing compelling user interfaces, however the equipment and software associated with it is expensive and typically requires the use of specialist firms. Crazy Egg is a cheaper, software-only solution that produces heat maps based on mouse movement. This movement has a strong correlation with gaze, and can be used as a reasonable approximation. Silverback captures not only the screen during a test, but also records the face and voice of the user. This can be invaluable in sharing rich test experiences with the wider development team."
Apache Pig,trial,tools,TRUE,FALSE,FALSE,""
D3,trial,tools,TRUE,FALSE,FALSE,"D3 is a JavaScript library for binding datasets into the DOM, and then declaratively transforming the document to create rich visualizations - ranging from graphs to heatmaps. With support for HTML, CSS and SVG, and an extensible plug-in model, we like the fact that this library allows us to deliver information in more intuitive ways."
Dependency Structure Matrices,trial,tools,TRUE,FALSE,FALSE,"We strongly favor code-base visualization techniques. In particular, Dependency Structure Matrices (DSM) have proven to be extremely useful, especially in support of an evolutionary architecture and emergent design. Tools support for DSM is widespread."
Frank,trial,tools,FALSE,FALSE,FALSE,""
Gradle,trial,tools,FALSE,TRUE,FALSE,"Two things have caused fatigue with XML-based build tools like Ant and Maven: too many angry pointy braces and the coarseness of plug-in architectures. While syntax issues can be dealt with through generation, plug-in architectures severely limit the ability for build tools to grow gracefully as projects become more complex. We have come to feel that plug-ins are the wrong level of abstraction, and prefer language-based tools like Gradle and Rake instead, because they offer finer-grained abstractions and more flexibility long term."
Highcharts,trial,tools,TRUE,FALSE,FALSE,"Increasingly performant JavaScript engines, combined with widespread support for embedded SVG documents in HTML, has lead to pure JavaScript-based client-side graphing and visualization solutions gaining a lot of traction. Highcharts is one of the best ones we have come across, with out-of-the-box support for multiple highly-configurable interactive chart types, and the ability to easily render large data sets."
Jade,trial,tools,FALSE,FALSE,FALSE,"This tool was included in this edition of the Radar for visibility. We felt that there wasn't anything substantial to add to the discourse around it, but that it was important to keep this in view."
JavaScript micro frameworks,trial,tools,FALSE,FALSE,FALSE,"With mobile applications on the rise, JavaScript size and performance is even more critical. JavaScript micro frameworks have emerged as a direct response to ‘bloat’ in some of the larger libraries. These small libraries do exactly one thing, such as DOM selection or MVC, and can be under one kilobyte in size. By combining a number of micro frameworks, developers can get exactly the functionality they need without the overhead of a larger library. Microjs.com hosts a collection of these micro frameworks, as well as a tool that can bundle them into a single library."
Jekyll,trial,tools,TRUE,FALSE,FALSE,""
Locust,trial,tools,TRUE,FALSE,FALSE,""
NuGet,trial,tools,FALSE,FALSE,FALSE,"Package management systems are a widely accepted practice for incorporating third party libraries. Tools such as RubyGems, Maven, APT, are available at both language and system level. NuGet is such a system for .Net platform. It consists of a Visual Studio IDE extension and a PowerShell module that opens the possibility for further improving build automation on the .Net platform."
PSake,trial,tools,FALSE,FALSE,FALSE,""
Rake for Java &amp; .NET,trial,tools,TRUE,FALSE,FALSE,"Of all the build tools and languages we use across our projects, the one we keep coming back to is Rake. Rake is a beautiful, simple and powerful build language implemented as an internal Domain-Specific Language on Ruby. Ruby’s ability to run across several virtual-machine platforms means that Rake is equally available - while leaving open the option to utilize more language-specific tools for some tasks. Finding a similar combination of elegance and flexibility is difficult regardless of your platform, so we recommend trying Rake for Java and .Net projects."
SaaS performance testing tools,trial,tools,TRUE,FALSE,FALSE,"Rather than wrestling with licenses and setting up clusters of machines for performance testing, we’re seeing a rise in SaaS performance testing tools such as Blitz.io and Tealeaf. These services make it easy to run performance tests with a huge number of geographically diverse clients, without investing heavily in infrastructure."
Vagrant,trial,tools,FALSE,FALSE,FALSE,"The tool Vagrant makes it simple for teams to distribute virtualized development environments constructed using version-control friendly descriptors. Vagrant helps eliminate environmental differences in development and reduce troubleshooting waste."
Crazy Egg,assess,tools,TRUE,FALSE,FALSE,"There are a couple of usability testing tools that match our preferred ‘guerrilla’ approach. Eye-tracking has long been a useful technique when designing compelling user interfaces, however the equipment and software associated with it is expensive and typically requires the use of specialist firms. Crazy Egg is a cheaper, software-only solution that produces heat maps based on mouse movement. This movement has a strong correlation with gaze, and can be used as a reasonable approximation. Silverback captures not only the screen during a test, but also records the face and voice of the user. This can be invaluable in sharing rich test experiences with the wider development team."
GemJars,assess,tools,TRUE,FALSE,FALSE,"In a mixed Ruby/Java application, running on the JVM, there are differences in package format and dependency resolution that need to be dealt with. By providing an Ivy compatible proxy that packages RubyGems as JARs and uses Ivy to resolve Gem dependencies, GemJars consolidates and simplifies the building of truly polyglot codebases."
Light Table,assess,tools,TRUE,FALSE,FALSE,""
Logic-free markup,assess,tools,FALSE,FALSE,FALSE,"While MVC has been a staple of web development for the past few years, most libraries and frameworks fail to adhere to one of its most important principles: keeping logic out of the view layer. The consequences of not having logicfree markup include complex dependencies, difficulty testing and inability to reuse code. Recent DSLs like Mustache are available for many languages and platforms and have started to turn the trend. They allow editing in any tool, without extra requirements for language support and provide huge gains for UI development and overall application design."
Riemann,assess,tools,TRUE,FALSE,FALSE,""
Zipkin,assess,tools,TRUE,FALSE,FALSE,"When building distributed applications to address web-scale or big data requirements, setting up appropriate monitoring tools becomes a non-trivial exercise. Zipkin is a tool that instruments the different components of a service-based system and visualizes the breakdown of logical requests passing through multiple services using a ‘firebug-like’ view. The raw data can be stored in Hadoop for more advanced reporting and data mining."
Zucchini,assess,tools,TRUE,FALSE,FALSE,"Zucchini is a testing framework that provides Cucumber-style BDD testing for iOS apps. It uses CoffeeScript for feature definitions, takes screenshots as tests are run, and we’ve been very happy with it."
ESB,hold,tools,FALSE,FALSE,FALSE,"IT departments are increasingly striving to liberate data from disparate systems. A broad set of approaches have been promoted under the generic term Service Oriented Architecture (SOA). This has led to confusion about what the term and approach actually means. We believe businesses do not need the complex enterprise service bus products advocated by vendors. ESBs actively undermine the reasons for choosing the bus approach: low latency, loose coupling, and transparency."
Maven,hold,tools,FALSE,FALSE,FALSE,"Maven has long been a staple of build automation in the Java space. However, given its lack of flexibility and support for automation best practices, especially in the Continuous Delivery domain, the use of alternatives such as Gradle should be considered."
VCS with “implicit workflow”,hold,tools,FALSE,FALSE,FALSE,"Some tools seek to enable and facilitate different ways of working. Unfortunately other tools are created using a different premise, one of low trust in users and the need to enforce a predefined process. ClearCase and TFS do this. This makes version control systems with “implicit workflow” unsuitable tools for modern agile software development. Project methodologies and the best ways of working on a project need to emerge. Tools that enforce high ceremony around things like check in just get in the way and kill productivity."
Care about languages,adopt,languages-and-frameworks,FALSE,FALSE,FALSE,"The industry is experiencing something of a renaissance in programming languages. Thoughtworks thinks it is time to start assessing which other languages will help your organization while taking stock of the useful lifetime remaining for your current choices. You need to care about languages. Traditionally structured organizations with separate support teams may find skills constrain choice, DevOps offers a path forwards here."
Clojure,adopt,languages-and-frameworks,FALSE,TRUE,FALSE,""
Jasmine paired with Node.js,adopt,languages-and-frameworks,TRUE,FALSE,FALSE,""
SASS, SCSS, LESS, and Stylus,adopt,languages-and-frameworks,FALSE,TRUE,FALSE,"CSS has been an extremely popular and effective DSL for styling web pages. It does, however, have some annoying limitations which have led to a number of languages that build on CSS to make it easier to write and modify. We’ve had good experiences with SASS, SCSS, and LESS."
Scala, the good parts,adopt,languages-and-frameworks,FALSE,TRUE,FALSE,""
AngularJS and Knockout,trial,languages-and-frameworks,TRUE,FALSE,FALSE,"We are seeing a common pattern of creating single-page web applications. Rather than requiring full page refresh, these request smaller sets of data from the server, and change the displayed content of their page through modifying the DOM. To make this more manageable, JavaScript MV* frameworks have been developed that support data binding, client-side templates, and validation. While lightweight applications may not need a framework, for more complex scenarios, AngularJS and Knockout should be considered as the current front-runners in this field."
Domain-Specific Languages,trial,languages-and-frameworks,FALSE,FALSE,FALSE,"Domain-Specific Languages is an old technique that we think is significantly under-used. We hope that the publication of Martin Fowler’s latest book will encourage more people to utilize them."
Dropwizard,trial,languages-and-frameworks,TRUE,FALSE,FALSE,""
HTML5 for offline applications,trial,languages-and-frameworks,FALSE,FALSE,FALSE,""
Require.js,trial,languages-and-frameworks,TRUE,FALSE,FALSE,"As adoption continues to expand, so does the size of many JavaScript codebases. To improve modularity of code and help manage this, we are seeing teams embrace libraries such as Require.js. Using the Asynchronous Module Definition (AMD) format, code is split into modules, easing development and maintenance, and an optimization tool then combines and minifies scripts for production deployment."
Scratch, Alice, and Kodu,trial,languages-and-frameworks,TRUE,FALSE,FALSE,""
Sinatra,trial,languages-and-frameworks,TRUE,FALSE,FALSE,"Micro-frameworks are emerging as a way to handle increasing complexity in applications both on client- and server-side. Sinatra was one of the early precursors of that trend in server-side space, exposing a lightweight DSL to build fast services that can be easily composed. Flask, Scalatra and Compojure are similar offerings for Python, Scala and Clojure respectively."
Twitter Bootstrap,trial,languages-and-frameworks,TRUE,FALSE,FALSE,""
ClojureScript,assess,languages-and-frameworks,FALSE,FALSE,FALSE,""
F#,assess,languages-and-frameworks,FALSE,FALSE,FALSE,"Microsoft’s F# continues to evolve, with the recent release of F# 3.0 beta. F# is excellent at concisely expressing business and domain logic. Developers trying to achieve explicit business logic within an application may opt to express their domain in F# with the majority of plumbing code in C#."
JavaScript as a platform,assess,languages-and-frameworks,TRUE,FALSE,FALSE,""
Lua,assess,languages-and-frameworks,TRUE,FALSE,FALSE,""
RubyMotion,assess,languages-and-frameworks,TRUE,FALSE,FALSE,""
Backbone.js,hold,languages-and-frameworks,FALSE,FALSE,TRUE,""
Component-based frameworks,hold,languages-and-frameworks,TRUE,FALSE,FALSE,""
Google Dart,hold,languages-and-frameworks,FALSE,FALSE,FALSE,"Dart is Google’s attempt at creating a programming language to replace JavaScript due to JavaScript’s perceived flaws and inherent performance issues. Dart, in line with previous Google languages, provides Java-like syntax and semantics that are intended to be more appealing than JavaScript’s prototype-based nature. Reception within the browser-development community has been understandably cool and it remains to be seen if the language will become more widely accepted, though Chrome’s continued rise and the search for alternatives like CoffeeScript may yet shift that balance."
Logic in stored procedures,hold,languages-and-frameworks,FALSE,FALSE,FALSE,""
