name,ring,quadrant,isNew,status,description
Reactive architectures,assess,techniques,FALSE,no change,"<p>The techniques of functional reactive programming have steadily gained in popularity over recent years, and we’re seeing increased interest in extending this concept to distributed systems architectures. Partly inspired by “<a href=""http://www.reactivemanifesto.org/"">The Reactive Manifesto</a>”, these <strong>reactive architectures</strong> are based on a one-way, asynchronous flow of immutable events through a network of independent processes (perhaps implemented as microservices). In the right setting, these systems are scalable and resilient and decrease the coupling between individual processing units. However, architectures based entirely on asynchronous message passing introduce complexity and often rely on proprietary frameworks. We recommend assessing the performance and scalability needs of your system before committing to this as a default architectural style.</p>"
Gitflow,hold,techniques,TRUE,new,""
High performance envy/web scale envy,hold,techniques,TRUE,new,""
Microservice envy,hold,techniques,FALSE,no change,"<p>We remain convinced that microservices can offer significant advantages to organizations, in terms of improving team autonomy and faster frequency of change. The additional complexity that comes from distributed systems requires an additional level of maturity and investment. We are concerned that some teams are rushing in to adopting microservices without understanding the changes to development, test, and operations that are required to do them well. Our general advice remains simple. Avoid <strong>microservice envy</strong>  and start with one or two services before rushing headlong into developing more, to allow your teams time to adjust and understand the right level of granularity.</p>"
Pace-layered Application Strategy,hold,techniques,FALSE,moved out,"<p>Gartner's <strong>Pace-layered Application Strategy</strong> approach appears to be creating an unhelpful focus on the idea of layers within an architecture. We find thinking about the pace of change within different <strong>business capabilities</strong> (which can be made up of several architectural layers) to be a more useful concept. The danger in focusing on layers is that many types of change cut across multiple layers. For example, being able to add new class of stock to a website is not just about having an easy-to-change CMS; you also need to update the database, integration points, warehouse systems, etc. The recognition that some parts of an architecture need to be more maneuverable than others is useful. However, a focus on layers is proving unhelpful.</p>"
Programming in your CI/CD tool,hold,techniques,FALSE,no change,"<p>We still see teams configure their CI and CD tools by directly embedding complex multi-line commands directly into the configuration of the tool. Often these embedded commands also contains steps that would only ever take effect in the build environment including things such as CI specific environment variables, steps that would create/modify files and templates only in the CI environment etc. This makes the build environment a special beast - whose results cannot be duplicated locally on a developer's machine.</p><br><br><p>This is extremely problematic because the CI/CD tool, which is supposed to expose problems in your code, itself becomes a complex beast whose behavior is hard to debug and whose results are hard to replicate.</p><br><br><p>The way to avoid <strong>programming in your CI/CD tool</strong> is to extract the complexities of the build process from the guts of the tool and into a simple script which can be invoked by a single command. This script can then be executed on any developer workstation and therefore eliminates the privileged/singular status of the build environment.</p>"
SAFe™,hold,techniques,FALSE,no change,""
Separate DevOps team,hold,techniques,FALSE,no change,"<p>In the last radar issue we advised against creating a <strong>separate DevOps team</strong> , as DevOps is about creating a culture of shared responsibility in delivery teams. We recommend embedding operations skills into delivery teams to reduce friction and deliver better outcomes. However where there is a need for significant investment in tooling and automation, we do see a role for a Delivery Engineering team.  Rather than being a helpdesk, these teams build tooling and enable teams to deploy, monitor, and maintain their own production environments.</p>"
TOTP Two-Factor Authentication,adopt,platforms,FALSE,moved in,""
Apache Mesos,trial,platforms,FALSE,moved in,""
Apache Spark,trial,platforms,FALSE,no change,"<p><a href=""https://spark.apache.org/""><strong>Apache Spark</strong></a> has been steadily gaining ground as a fast and general engine for large-scale data processing. The engine is written in Scala and is well suited for applications that reuse a working set of data across multiple parallel operations. It’s designed to work as a standalone cluster or as part of Hadoop YARN cluster. It can access data from sources such as HDFS, Cassandra, S3 etc. Spark also offers many higher level operators in order to ease the development of data parallel applications. As a generic data processing platform it has enabled development of many higher level tools such as interactive SQL (Spark SQL), real time streaming (Spark Streaming), machine learning library (MLib), R-on-Spark etc.</p>"
AWS Lambda,trial,platforms,TRUE,new,"<p>AWS releases a huge number of new features on what seems like a monthly basis, so it can sometimes be hard for any new service offering to rise above the noise, but <strong><a href=""https://aws.amazon.com/lambda/"">Lambda</a></strong> certainly manages to attract notice. Initially just supporting JavaScript, but now adding support for JVM-based applications (with more no doubt to follow), Lambda allows you to fire up very short-lived processes either in reaction to an event, or via a call from the related <a href=""https://aws.amazon.com/api-gateway/"">API Gateway</a>. For stateless services, this means you don’t need to worry about running any long-lived machines, potentially reducing costs and improving security. Despite other forays into the PaaS space by AWS, Lambda looks the closest to getting this right.</p>"
Cloudera Impala,trial,platforms,FALSE,no change,"<p>For a while now the Hadoop community has been trying to bring low-latency, interactive SQL capability to the Hadoop platform (better known as SQL-on-Hadoop). This has led to a few open source systems such as Cloudera Impala, Apache Drill, Facebook’s Presto etc being developed actively through 2014. We think the SQL-on-Hadoop trend signals an important shift as it changes Hadoop's proposition from being a batch oriented technology that was complementary to databases into something that could compete with them.  <a href=""http://www.cloudera.com/content/cloudera/en/products-and-services/cdh/impala.html""><strong>Cloudera Impala</strong></a> was one of the first SQL-on-Hadoop platforms. It is a distributed, massively-parallel, C++ based query engine. The core component of this platform is the Impala daemon that coordinates the execution of the SQL query across one or more nodes of the Impala cluster. Impala is designed to read data from files stored on HDFS in all popular file formats. It leverages Hive's metadata catalog, in order to share databases and tables between the two database platforms. Impala comes with a shell as well as JDBC and ODBC drivers for applications to use.</p>"
Fastly,trial,platforms,TRUE,new,"<p><strong><a href=""https://www.fastly.com/"">Fastly</a></strong>, one of a number of CDNs on the market, has a large and growing following on ThoughtWorks projects and is used by many web-scale household names, such as GitHub and Twitter. Its feature set, speed and price point combine to make it a very attractive option when you’re looking for an edge caching solution. We have also seen significant cost savings on projects that move to this platform from another CDN. If you are in the market for a CDN, you could do worse than investigate this one.</p>"
H2O,trial,platforms,FALSE,moved in,"<p>Predictive analytics are used in more and more products, often directly in end user-facing functionality. <a href=""http://h2o.ai/""><strong>H2O</strong></a> is an interesting open source package (with a startup behind it) that makes predictive analytics accessible to development teams, offering straightforward use of a wide variety of analytics, great performance and easy integration on JVM-based platforms. At the same time it integrates with the data scientists’ favorite tools, R and Python, as well as Hadoop and Spark.</p>"
HSTS,trial,platforms,TRUE,new,""
.NET Core,assess,platforms,FALSE,no change,"<p><strong><a href=""https://github.com/dotnet/coreclr"">CoreCLR</a></strong> and** <a href=""https://github.com/dotnet/corefx"">CoreFX</a>** is the core platform and framework for .NET. Although not new, they have recently been open sourced by Microsoft. A key change is that these dependencies are bin-deployable, they do not need to be installed on a machine in advance.  This eases side-by-side deployments, allowing applications to use different framework versions without conflicts. Something written in .NET is then an implementation detail, you can install a .NET dependency into any environment. A .NET tool is no different than something written in C from an external dependency perspective, making it a much more attractive option for general purpose applications and utilities. CoreFX is also being factored into individual NuGet dependencies, so that applications can pull what they need, keeping the footprint for .NET applications and libraries small and making it easier to replace part of the framework.</p>"
Apache Kafka,assess,platforms,FALSE,no change,"<p>Many recent developments in enterprise software revolve around asynchronous sequences of immutable event sequences as opposed to synchronous, point-to-point requests that modify state. <a href=""http://kafka.apache.org/""><strong>Apache</strong>   <strong>Kafka</strong></a> is an open-source messaging framework that supports this architectural style by publishing ordered message feeds to many independent, lightweight consumers. Kafka’s unique design allows the number of consumers to scale while maintaining strong ordering on the messages.</p>"
Apache Kylin,assess,platforms,FALSE,no change,"<p><a href=""http://www.kylin.io/""><strong>Apache Kylin</strong></a> is an open source analytics solution from eBay Inc. that enables SQL based multidimensional analysis (OLAP) on very large datasets. Kylin is intended to be a Hadoop based hybrid OLAP (HOLAP) solution that will eventually support both MOLAP and ROLAP style multidimensional analysis. With Kylin you can define cubes using a Cube Designer and initiate an offline process that builds these cubes. The offline process performs a pre-join step to join facts and dimension tables into a flattened out structure. This is followed by a pre-aggregation phase where individual cuboids are built using Map Reduce jobs. The results are stored in HDFS sequence files and are later loaded into HBase. The data requests can originate from SQL submitted using a SQL-based tool. The query engine (based on <strong>Apache Calcite</strong> ), determines if the target dataset exists in HBase. If so, the engine directly accesses the target data from HBase and returns the result with sub-second latency. If not, the engine routes the queries to <strong>Hive</strong> (or any other SQL on Hadoop solution enabled on the cluster).</p>"
AWS ECS,assess,platforms,TRUE,new,""
Ceph,assess,platforms,TRUE,new,""
Deis,assess,platforms,FALSE,no change,"<p>Heroku, with its 12-factor application model, has changed the way we think about building, deploying, and hosting web applications.  <a href=""http://deis.io/""><strong>Deis</strong></a> encapsulates the Heroku PaaS model in an open-source framework that deploys onto Docker containers hosted anywhere.  Deis is still evolving, but for applications that fit the 12-factor model it has the potential to greatly simplify deployment and hosting in the environment of your choice.  Deis is yet another example of the rich ecosystem of platforms and tools emerging around Docker.</p>"
Kubernetes,assess,platforms,TRUE,new,"<p><strong><a href=""http://kubernetes.io/"">Kubernetes</a></strong> is Google's answer to the problem of deploying containers into a cluster of machines, which is becoming an increasingly common scenario. It is not the solution used by Google internally but an open source project that originated at Google and has seen a fair number of external contributions. <a href=""https://www.docker.com/"">Docker</a> and <a href=""https://coreos.com/rkt/"">Rocket</a> are supported as container formats, and services offered include health management, replication and discovery. A similar solution in this space is <a href=""https://www.thoughtworks.com/radar/platforms/rancher"">Rancher</a>.</p>"
Linux Security Modules,assess,platforms,FALSE,no change,"<p>While server hardening is an old technique that is considered fairly commonplace by sysadmins who have had to manage production systems, it has not become commonplace among the developer community. However, the rise in the DevOps culture has resulted in renewed focus on tools like SELinux, AppArmor and Grsecurity that aim to make this simpler, at least on the Linux ecosystem. Each of these tools comes with their own strengths and weaknesses and it is currently hard to pick one as being the only one you will need. That said, we highly recommend that all teams at least assess which <strong>Linux security modules</strong> would be the right one for them and make security and server hardening a part of their development workflow.</p>"
Mesosphere DCOS,assess,platforms,TRUE,new,""
Microsoft Nano Server,assess,platforms,TRUE,new,"<p>In contrast to modern cloud and container solutions based on Linux, even Windows Server Core is large and unwieldy. Microsoft is reacting and has provided the <a href=""http://www.theregister.co.uk/2015/05/15/wrestling_with_microsoft_nano_server_preview/?page=1"">first previews</a> of <a href=""https://msdn.microsoft.com/en-us/library/mt126167.aspx""><strong>Nano Server</strong></a>, a further-stripped-down version of Windows Server that drops the GUI stack, 32-bit Win32 support, local logins and remote desktop support, resulting in an on-disk size of about 400MB. The early previews are difficult to work with, and the final solution will be restricted to using the CoreCLR, but for companies that are interested in running .NET-based solutions, Nano Server is definitely worth a look at this stage.</p>"
Particle Photon/Particle Electron,assess,platforms,FALSE,no change,"<p><strong><a href=""https://www.particle.io/"">Particle</a></strong> (formally Spark.io) is a full stack solution for cloud connected devices. <strong>Particle Photon</strong> is a microcontroller with wifi module. <strong>Particle Electron</strong> is a variant that connects to a cellular network. Particle OS adds REST API to the devices. This simplifies the entry to IoT and building your own connected devices.</p>"
Presto,assess,platforms,TRUE,new,""
Rancher,assess,platforms,TRUE,new,"<p><strong><a href=""http://rancher.com/"">Rancher</a></strong> is an open source solution that allows deployment of containers into a cluster of machines, which is becoming an increasingly common scenario. It provides services such lifecycle management, monitoring, health checks and discovery. Also included is a completely containerized operating system based on <a href=""https://www.docker.com/"">Docker</a>. The broad focus on containerization and very small footprint are key advantages for Rancher. A similar solution in this space is <a href=""https://www.thoughtworks.com/radar/platforms/kubernetes"">Kubernetes</a>.</p>"
Time series databases,assess,platforms,FALSE,no change,"<p>A <strong>time series database</strong> (TSDB) is a system that is optimized for handling time series data. It allows users to perform CRUD operations on various time series organized as database objects. It also provides the ability to perform statistical calculations on the series as a whole. Although TSDBs are not entirely a new technology we are seeing a renewed interest in the these databases primarily in the realm of IoT applications. This is being facilitated by many open source and commercial platforms (such as  <strong>OpenTSDB</strong> , <strong>InfluxDB</strong> , <strong>Druid</strong> , <strong>BlueFloodDB</strong> etc.) that have mushroomed recently. Its also worth mentioning that some of these systems use other distributed databases such <strong>Cassandra</strong> and <strong>HBase</strong> as their underlying storage engine.</p>"
Application Servers,hold,platforms,FALSE,no change,""
Overambitious API gateways,hold,platforms,TRUE,new,""
SPDY,hold,platforms,FALSE,no change,"<p>The <strong><a href=""https://www.chromium.org/spdy/spdy-whitepaper"">SPDY</a></strong> protocol was developed by Google from 2009 as an experiment to provide an alternative protocol to address performance shortcomings of HTTP/1.1. The new HTTP/2 standard protocol includes many of the key performance features of SPDY, and Google has announced it will drop browser SPDY support in early 2016. If your application requires the features of SPDY, we recommend you look instead at HTTP/2.</p>"
Superficial private cloud,hold,platforms,TRUE,new,""
Composer,adopt,tools,FALSE,no change,"<p>Although the idea of dependency management is not new and considered to be a fundamental development practice, it is not widely adopted by the PHP community. <strong><a href=""https://getcomposer.org"">Composer</a></strong> is a tool for dependency management in PHP. It is strongly influenced by tools from other technology stacks like Node's npm and Ruby's Bundler. We are now seeing wide adoption across PHP projects and it is fairly mature. You can still have to do some shims for internal libraries, you can use it for most external libraries.</p>"
Mountebank,adopt,tools,FALSE,no change,"<p>Good testing of components in an enterprise system is critical and with increased emphasis on service-based separation and deployment automation—critical factors for success with microservices—better tooling in this space is needed. The industry term “service virtualization” refers to tools that can emulate specific components in such an environment. We have seen great success with <a href=""http://www.mbtest.org/""><strong>Mountebank</strong></a>, a lightweight tool for stubbing and mocking HTTP, HTTPS, SMTP and TCP.</p>"
Postman,adopt,tools,FALSE,no change,"<p><strong><a href=""http://www.getpostman.com/features"">Postman</a></strong> is a Chrome extension that acts as a REST client in your browser, allowing you to create requests and inspect responses.  It is a useful tool when developing an API or implementing a client to call an existing API. Postman supports OAuth1 and OAuth2 tokens allowing addition of them to requests where necessary. The response is available as a prettified JSON or XML. With Postman you are able to retrieve a history of requests performed to quickly edit and test the API response to different data. It offers a suite of extensions that allow you to use it as a full-blown test runner too, although we discourage the record and replay style of testing it promotes.</p>"
Browsersync,trial,tools,TRUE,new,""
Carthage,trial,tools,TRUE,new,""
Consul,trial,tools,FALSE,no change,"<p>We continue to be impressed with <strong><a href=""http://consul.io"">Consul</a></strong>, a service discovery tool supporting both DNS and HTTP-based discovery mechanisms. It goes beyond other discovery tools by providing customizable health-checks for registered services, ensuring that unhealthy instances are marked accordingly. More tools have emerged to work with Consul to make it even more powerful. <a href=""https://github.com/hashicorp/consul-template"">Consul Template</a> enables configuration files to be populated with information from Consul, making things like client-side load balancing using mod_proxy much easier. In the world of Docker, <a href=""https://github.com/gliderlabs/registrator"">registrator</a> can automatically register docker containers as they appear with Consul with extremely little effort, making it much easier to manage container-based setups.</p>"
Docker Toolbox,trial,tools,TRUE,new,"<p>Previously, we recommended <a href=""https://www.thoughtworks.com/radar/tools/boot2docker"">boot2docker</a> as a way of easily running Docker on your local Windows or OS X machine. <strong><a href=""https://www.docker.com/toolbox"">Docker Toolbox</a></strong> now replaces boot2docker, adding some tooling as well. Now included is <a href=""https://kitematic.com/"">Kitematic</a> for managing your containers, as well as <a href=""https://docs.docker.com/compose/"">Docker Compose</a> for managing multi-Docker setup (Mac only). It can be used safely as a drop-in replacement for boot2docker, and it will even handle the upgrade for you.</p>"
Gitrob,trial,tools,TRUE,new,"<p>Safely storing secrets such as passwords and access tokens in code repositories is now supported by a growing number of tools - for example, <a href=""https://github.com/AGWA/git-crypt"">git-crypt</a> and <a href=""https://www.thoughtworks.com/radar/tools/blackbox"">Blackbox</a>, which we mentioned in the previous Technology Radar. Despite the availability of these tools, it is still, unfortunately, all too common that secrets are stored unprotected. In fact, it is so common that automated exploit software is used to find AWS credentials and spin up EC2 instances to mine Bitcoins, leaving the attacker with the Bitcoins and the account owner with the bill. <a href=""https://github.com/michenriksen/gitrob""><strong>Gitrob</strong></a> takes a similar approach and scans an organization’s GitHub repositories, flagging all files that might contain sensitive information that shouldn’t have been pushed to the repository. This is obviously a reactive approach. Gitrob can only alert teams when it is (almost) too late. For this reason, Gitrob can only ever be a complementary tool, to minimize damage.</p>"
GitUp,trial,tools,TRUE,new,""
Hamms,trial,tools,FALSE,no change,"<p>Many many wonderful stories of failure in our industry are caused by the assumption that networks are always reliable and servers respond quickly and correctly all the time. <a href=""https://github.com/kevinburke/hamms""><strong>Hamms</strong></a> is an interesting open-source tool which acts as a badly behaved HTTP server, triggering a number of failures including connection failures or slow and/or malformed responses. It may be useful for testing that your software handles failures gracefully.</p>"
IndexedDB,trial,tools,FALSE,no change,"<p>As single page applications and offline-first become more viable and widespread there is a growing need to persist data in the web browser. Local Storage is very easy to use and well supported by the web browsers. For more complex use cases, there is IndexedDB. While it can be a good solution we recommend to only use it when absolutely necessary, due to the increase in complexity and a somewhat clumsy API. We have also had positive experience with the <a href=""https://github.com/mozilla/localForage"">localForage</a> framework that provides an abstraction layer over the various persistence solutions.</p>"
Polly,trial,tools,FALSE,no change,"<p>Several of our teams working on .NET projects have recommended <strong><a href=""https://github.com/michael-wolfenden/Polly"">Polly</a></strong> as being useful in building microservice-based systems. It encourages the fluent expression of transient exception-handling policies and the Circuit Breaker pattern, including policies such as Retry, Retry Forever and Wait and Retry. Similar libraries already exist in other languages (Hystrix for Java for example), and Polly is a welcome addition from the .NET community. Integrating well with Polly is <strong><a href=""https://www.thoughtworks.com/radar/tools/brighter"">Brighter</a></strong>. Brighter is another small open source .Net library that provides scaffolding to implement command invocation. Combining the two libraries provides useful circuit-breaking functionality especially in the context of the Ports and Adapters pattern and CQRS. Although they can be used separately, in the wild our teams find they work well together.</p>"
REST-assured,trial,tools,FALSE,no change,"<p><strong><a href=""https://code.google.com/p/rest-assured/"">REST-assured</a></strong> is a Java domain specific language for testing and validating RESTful services. It simplifies the testing of REST based services built on top of HTTP Builder. REST-assured supports the different REST requests and can be used to validate and verify the responses from the APIs. It also provides a JSON schema validation and can thus be used to verify that the endpoints are returning the right types of expected data.</p>"
Sensu,trial,tools,FALSE,moved in,"<p>Many monitoring tools are built around the concept of the machine or instance. The increasing use of patterns like <a href=""http://martinfowler.com/bliki/PhoenixServer.html"">Phoenix Server</a> and tools like <a href=""https://www.docker.com/"">Docker</a> mean this is an increasingly unhelpful way to model infrastructure: Instances are becoming transient while services are the things that persist. <a href=""https://sensu.io/""><strong>Sensu</strong></a> allows an instance to register itself as playing a particular role, and Sensu then monitors it on that basis. Over time, different instances playing that role may come and go. Given these factors and the increasing maturity of the tool, we felt it was time to bring Sensu back on to the radar.</p>"
SysDig,trial,tools,TRUE,new,""
Concourse,assess,tools,TRUE,new,""
Espresso,assess,tools,TRUE,new,"<p><strong><a href=""https://developer.android.com/training/testing/espresso"">Espresso</a></strong> is an Android functional-testing tool. Its small-core API hides the messy implementation details and helps in writing concise tests, with faster and reliable test execution.</p>"
Gauge,assess,tools,TRUE,new,"<p><strong><a href=""https://gauge.org/"">Gauge</a></strong> is a lightweight cross-platform test-automation tool. Specifications are written in free-form Markdown, so test cases can be written in the business language and can be incorporated into any existing documentation format. Supported languages are implemented as plugins to a single core implementation, which ensures consistency across language implementations. This tool, open sourced by ThoughtWorks, also supports parallel execution out of the box for all supported platforms.</p>"
Gor,assess,tools,FALSE,no change,"<p><a href=""https://github.com/buger/gor""><strong>Gor</strong></a> is an open-source tool for capturing and replaying live HTTP traffic into a test environment in order to continuously test your system with real data. It can be used to increase confidence in code deployments, configuration changes and infrastructure changes.</p>"
ievms,assess,tools,TRUE,new,""
Let's Encrypt,assess,tools,TRUE,new,"<p>Although more sites every day are implementing HTTPS to help protect their own users and improve the integrity of the web as a whole, there are many more sites to go. In addition, we see more and more people using HTTPS within their enterprises, to provide additional security guarantees. One of the main blockers to wider adoption has been the process of getting a certificate in the first place. Aside from the cost, the process itself is far from slick. <a href=""https://letsencrypt.org/""><strong>Let’s Encrypt</strong></a>, a new Certificate Authority, aims to solve all this. First, it provides certificates for free. Second, and arguably more important, it also provides an extremely easy-to-use command-line API, making it easy to fully automate the process of issuing, upgrading and installing certificates. We think that Let’s Encrypt, in beta at the moment, has the chance to be revolutionary in terms of helping more of the web get on to HTTPS, and at the same time showing what good, automatable tools for the security-conscious should look like.</p>"
Pageify,assess,tools,TRUE,new,"<p><strong><a href=""https://github.com/paramadeep/pageify"">Pageify</a></strong> is a Ruby library for building page objects for UI automation tests, focusing on faster test execution and code readability. It offers simple APIs to dynamically define, operate and assert on the page objects, allowing readable code even when handling elements with complex hierarchies in the DOM. It bundles integration for <strong>WebDriver</strong> and <strong>Capybara</strong>.</p>"
Prometheus,assess,tools,FALSE,no change,""
Quick,assess,tools,FALSE,no change,"<p><strong><a href=""https://github.com/Quick/Quick"">Quick</a></strong> is a testing framework for Swift and Objective-C, which comes bundled with <strong>Nimble</strong> , a matcher framework for tests. Quick helps verify the behavior of Swift and Objective-C programs. Quick has the same syntactic flavour as <strong>RSpec</strong> and <strong>Jasmine</strong> and is easy to set up. It is very organized, allows for assertion of types and makes it easy to test asynchronous code.</p>"
RAML,assess,tools,TRUE,new,""
